lemma,display_word,variant,oxford_pos,meaning_ko,example_en,example_ko,card_type,sense_hint,split_from,needs_review
qualify,qualify,,v.,자격을 얻다 / 합격하다,She qualified as a nurse last year.,그녀는 작년에 간호사 자격을 얻었다.,normal,,,FALSE
competitive,competitive,,adj.,경쟁적인 / 경쟁력 있는,He is very competitive in sports.,그는 스포츠에서 매우 경쟁적이다.,normal,,,FALSE
appointment,appointment,,n.,약속 / 예약,She made an appointment with the doctor.,그녀는 의사와 예약을 잡았다.,normal,,,FALSE
effectively,effectively,,adv.,효과적으로,She solved the problem effectively.,그녀는 문제를 효과적으로 해결했다.,normal,,,FALSE
bother,bother,,v.,귀찮게 하다 / 신경 쓰다,Don't bother me while I am cooking.,내가 요리하는 동안 귀찮게 하지 마세요.,normal,,,FALSE
sharp,sharp,,adj.,날카로운 / 예리한,Be careful with that sharp knife.,그 날카로운 칼을 조심하세요.,normal,,,FALSE
freeze,freeze,,v.,얼다 / 얼리다,The water in the bottle froze last night.,병 속의 물이 어젯밤에 얼었다.,normal,,,FALSE
repair,repair,,n.,수리 / 수선,The repair took two hours.,수리하는 데 두 시간이 걸렸다.,normal,,,FALSE
perfectly,perfectly,,adv.,완벽하게 / 아주 잘,She sang the song perfectly.,그녀는 노래를 완벽하게 불렀다.,normal,,,FALSE
proud,proud,,adj.,자랑스러운,She is proud of her daughter.,그녀는 딸이 자랑스럽다.,normal,,,FALSE
emergency,emergency,,n.,응급 상황 / 비상사태,Call 119 in an emergency.,응급 상황에는 119에 전화하세요.,normal,,,FALSE
educational,educational,,adj.,교육적인,That TV show is very educational for children.,그 TV 프로그램은 아이들에게 매우 교육적이다.,normal,,,FALSE
valuable,valuable,,adj.,소중한 / 가치 있는,Time is very valuable to me.,시간은 나에게 매우 소중하다.,normal,,,FALSE
personally,personally,,adv.,개인적으로 / 직접,I personally think she is right.,나는 개인적으로 그녀가 옳다고 생각한다.,normal,,,FALSE
approximately,approximately,,adv.,약 / 대략,It takes approximately 30 minutes by bus.,버스로 대략 30분 걸린다.,normal,,,FALSE
highlight,highlight,,n.|v.,(명사) 가장 좋은 부분 / 하이라이트,The highlight of the trip was the market.,여행의 하이라이트는 시장이었다.,polysemy_split,(명사: 하이라이트),,FALSE
highlight,highlight,,n.|v.,(동사) 강조하다 / 두드러지게 하다,She highlighted the important words in the book.,그녀는 책에서 중요한 단어들을 강조했다.,polysemy_split,(동사: 강조하다),highlight,FALSE
breathe,breathe,,v.,숨을 쉬다 / 호흡하다,Breathe slowly and stay calm.,천천히 숨을 쉬고 침착하세요.,normal,,,FALSE
